LATITUDE,LONGITUDE,CI,TAC,LCRID,ENODEB_ID,IBS_STATUS
21.006228,105.806747,12.0,1133.0,12.0,111989.0,1.0
21.002486,105.839484,11.0,1142.0,11.0,111894.0,1.0
21.002486,105.839484,12.0,1142.0,12.0,111894.0,1.0
21.002486,105.839484,13.0,1142.0,13.0,111894.0,1.0
21.002486,105.839484,51.0,1142.0,51.0,111894.0,1.0
21.002486,105.839484,52.0,1142.0,52.0,111894.0,1.0
21.002486,105.839484,53.0,1142.0,53.0,111894.0,1.0
21.01528,105.85722,12.0,1141.0,12.0,111437.0,1.0
21.01528,105.85722,11.0,1141.0,11.0,111437.0,1.0
21.080817,105.817263,11.0,1131.0,11.0,111674.0,1.0
10.79856,106.75182,11.0,6152.0,11.0,614899.0,1.0
10.79856,106.75182,12.0,6152.0,12.0,614899.0,1.0
10.74607,106.63809,11.0,6137.0,11.0,614901.0,1.0
10.74607,106.63809,12.0,6137.0,12.0,614901.0,1.0
10.73434,106.66747,11.0,6119.0,11.0,612849.0,1.0
10.791476,106.695992,11.0,6148.0,11.0,611329.0,1.0
10.77848,106.70001,11.0,6148.0,11.0,611323.0,1.0
21.040025,105.789686,11.0,1136.0,11.0,111358.0,1.0
16.066991,108.213934,11.0,4111.0,11.0,410664.0,1.0
10.76695,106.68751,11.0,6132.0,11.0,611335.0,1.0
10.761512,106.659769,11.0,6153.0,11.0,611347.0,1.0
10.761512,106.659769,12.0,6153.0,12.0,611347.0,1.0
10.761512,106.659769,51.0,6153.0,51.0,611347.0,1.0
10.761512,106.659769,52.0,6153.0,52.0,611347.0,1.0
10.78999,106.64006,12.0,6112.0,12.0,611435.0,1.0
10.78999,106.64006,11.0,6112.0,11.0,611435.0,1.0
10.793511,106.663003,11.0,6118.0,11.0,611428.0,1.0
10.76432,106.69216,11.0,6132.0,11.0,611349.0,1.0
10.76058,106.69928,12.0,6132.0,12.0,611395.0,1.0
10.76058,106.69928,11.0,6132.0,11.0,611395.0,1.0
21.030526,105.784366,11.0,1136.0,11.0,111345.0,1.0
21.030526,105.784366,51.0,1136.0,51.0,111345.0,1.0
21.051158,105.909712,11.0,1152.0,11.0,111658.0,1.0
21.051158,105.909712,51.0,1152.0,51.0,111658.0,1.0
21.051158,105.909712,12.0,1152.0,12.0,111658.0,1.0
21.0426,105.82143,11.0,1139.0,11.0,111681.0,1.0
21.0426,105.82143,12.0,1139.0,12.0,111681.0,1.0
16.098542,108.224765,12.0,4111.0,12.0,410634.0,1.0
16.098542,108.224765,11.0,4111.0,11.0,410634.0,1.0
10.79893,106.71713,11.0,6155.0,11.0,611280.0,1.0
10.79893,106.71713,12.0,6155.0,12.0,611280.0,1.0
10.767248,106.690258,11.0,6132.0,11.0,611340.0,1.0
10.78263,106.69312,11.0,6148.0,11.0,611342.0,1.0
10.780871,106.704096,11.0,6148.0,11.0,611333.0,1.0
10.780871,106.704096,12.0,6148.0,12.0,611333.0,1.0
21.02114,105.78816,11.0,1150.0,11.0,111365.0,1.0
21.02114,105.78816,51.0,1150.0,51.0,111365.0,1.0
21.06639,105.90678,11.0,1178.0,11.0,111654.0,1.0
10.82581,106.62955,11.0,6112.0,11.0,611429.0,1.0
10.82581,106.62955,12.0,6112.0,12.0,611429.0,1.0
10.75292,106.59182,11.0,6137.0,11.0,611273.0,1.0
10.770624,106.69454,11.0,6148.0,11.0,611306.0,1.0
10.770624,106.69454,12.0,6148.0,12.0,611306.0,1.0
10.78565,106.69528,11.0,6148.0,11.0,611308.0,1.0
10.77565,106.70558,12.0,6148.0,12.0,611305.0,1.0
10.77565,106.70558,11.0,6148.0,11.0,611305.0,1.0
10.754709,106.692384,11.0,6132.0,11.0,611393.0,1.0
10.754709,106.692384,12.0,6132.0,12.0,611393.0,1.0
10.85269,106.76765,12.0,6115.0,12.0,611437.0,1.0
10.85269,106.76765,11.0,6115.0,11.0,611437.0,1.0
10.74261,106.61136,11.0,6137.0,11.0,611270.0,1.0
10.74261,106.61136,13.0,6137.0,13.0,611270.0,1.0
10.74261,106.61136,12.0,6137.0,12.0,611270.0,1.0
21.00858,105.80208,11.0,1138.0,11.0,111371.0,1.0
21.00858,105.80208,12.0,1138.0,12.0,111371.0,1.0
21.03597,105.7833,11.0,1136.0,11.0,111353.0,1.0
20.973368,105.818885,51.0,1146.0,51.0,111553.0,1.0
20.973368,105.818885,52.0,1146.0,52.0,111553.0,1.0
20.973368,105.818885,53.0,1146.0,53.0,111553.0,1.0
20.973368,105.818885,12.0,1146.0,12.0,111553.0,1.0
20.973368,105.818885,11.0,1146.0,11.0,111553.0,1.0
20.973368,105.818885,13.0,1146.0,13.0,111553.0,1.0
20.986558,105.85222,11.0,1145.0,11.0,111576.0,1.0
20.986558,105.85222,12.0,1145.0,12.0,111576.0,1.0
10.69377,106.60639,12.0,6110.0,12.0,612865.0,1.0
10.69377,106.60639,11.0,6110.0,11.0,612865.0,1.0
10.78719,106.74081,12.0,6114.0,12.0,612857.0,1.0
10.78719,106.74081,11.0,6114.0,11.0,612857.0,1.0
10.75714,106.65924,12.0,6154.0,12.0,614862.0,1.0
10.75714,106.65924,11.0,6154.0,11.0,614862.0,1.0
10.75714,106.65924,13.0,6154.0,13.0,614862.0,1.0
10.75714,106.65924,51.0,6154.0,51.0,614862.0,1.0
10.75714,106.65924,52.0,6154.0,52.0,614862.0,1.0
10.75714,106.65924,53.0,6154.0,53.0,614862.0,1.0
10.86064,106.77967,11.0,6115.0,11.0,612843.0,1.0
10.76584,106.68821,11.0,6132.0,11.0,611293.0,1.0
10.729826,106.723938,11.0,6150.0,11.0,611369.0,1.0
10.81489,106.68253,12.0,6155.0,12.0,612866.0,1.0
10.81489,106.68253,11.0,6155.0,11.0,612866.0,1.0
10.773756,106.703214,11.0,6148.0,11.0,614903.0,1.0
10.82535,106.63006,11.0,6112.0,11.0,612855.0,1.0
10.797442,106.673441,11.0,6118.0,11.0,611298.0,1.0
10.81592,106.701506,11.0,6156.0,11.0,611213.0,1.0
10.81592,106.701506,12.0,6156.0,12.0,611213.0,1.0
10.79758,106.73991,12.0,6157.0,12.0,614970.0,1.0
10.79758,106.73991,11.0,6157.0,11.0,614970.0,1.0
10.76253,106.70216,12.0,6132.0,12.0,611398.0,1.0
10.76253,106.70216,11.0,6132.0,11.0,611398.0,1.0
10.775213,106.703897,11.0,6148.0,11.0,611311.0,1.0
10.772993,106.705625,11.0,6148.0,11.0,611327.0,1.0
10.74501,106.62656,11.0,6137.0,11.0,611408.0,1.0
10.84682,106.75432,12.0,6115.0,12.0,611367.0,1.0
10.84682,106.75432,11.0,6115.0,11.0,611367.0,1.0
10.813059,106.665801,11.0,6118.0,11.0,611296.0,1.0
10.759979,106.693146,11.0,6132.0,11.0,611332.0,1.0
10.860915,106.738676,11.0,6133.0,11.0,611441.0,1.0
10.860915,106.738676,12.0,6133.0,12.0,611441.0,1.0
10.732572,106.73908,12.0,6151.0,12.0,611415.0,1.0
10.732572,106.73908,11.0,6151.0,11.0,611415.0,1.0
10.757833,106.66065,11.0,6154.0,11.0,614900.0,1.0
10.74295,106.70065,11.0,6111.0,11.0,612869.0,1.0
10.74295,106.70065,12.0,6111.0,12.0,612869.0,1.0
10.779967,106.695974,11.0,6148.0,11.0,611313.0,1.0
10.779967,106.695974,12.0,6148.0,12.0,611313.0,1.0
10.727651,106.708406,11.0,6150.0,11.0,611374.0,1.0
10.740751,106.60922,12.0,6137.0,12.0,614856.0,1.0
10.740751,106.60922,11.0,6137.0,11.0,614856.0,1.0
10.78263,106.70115,11.0,6148.0,11.0,614858.0,1.0
10.85846,106.63071,11.0,6112.0,11.0,612858.0,1.0
10.85846,106.63071,12.0,6112.0,12.0,612858.0,1.0
10.805684,106.685136,11.0,6155.0,11.0,611299.0,1.0
10.72245,106.68337,11.0,6119.0,11.0,612863.0,1.0
10.72245,106.68337,12.0,6119.0,12.0,612863.0,1.0
10.846803,106.676951,12.0,6133.0,12.0,611291.0,1.0
10.846803,106.676951,11.0,6133.0,11.0,611291.0,1.0
10.78228,106.68299,11.0,6148.0,11.0,612846.0,1.0
10.74507,106.62568,11.0,6137.0,11.0,612856.0,1.0
10.73005,106.68881,11.0,6111.0,11.0,611424.0,1.0
10.85454,106.64936,12.0,6112.0,12.0,612867.0,1.0
10.85454,106.64936,11.0,6112.0,11.0,612867.0,1.0
10.80625,106.61118,11.0,6121.0,11.0,612851.0,1.0
10.787755,106.686717,11.0,6148.0,11.0,611385.0,1.0
10.787755,106.686717,12.0,6148.0,12.0,611385.0,1.0
10.787755,106.686717,52.0,6148.0,52.0,611385.0,1.0
10.787755,106.686717,51.0,6148.0,51.0,611385.0,1.0
10.76226,106.69539,12.0,6132.0,12.0,612879.0,1.0
10.76226,106.69539,11.0,6132.0,11.0,612879.0,1.0
10.78078,106.69044,11.0,6148.0,11.0,612847.0,1.0
10.73141,106.68891,11.0,6111.0,11.0,611268.0,1.0
10.73141,106.68891,12.0,6111.0,12.0,611268.0,1.0
10.766103,106.703066,12.0,6132.0,12.0,611422.0,1.0
10.766103,106.703066,11.0,6132.0,11.0,611422.0,1.0
10.76495,106.69194,12.0,6132.0,12.0,611321.0,1.0
10.76495,106.69194,11.0,6132.0,11.0,611321.0,1.0
21.030593,105.787637,12.0,1136.0,12.0,111356.0,1.0
21.030593,105.787637,11.0,1136.0,11.0,111356.0,1.0
20.96412,105.82617,11.0,1146.0,11.0,111918.0,1.0
20.96412,105.82617,12.0,1146.0,12.0,111918.0,1.0
20.96412,105.82617,13.0,1146.0,13.0,111918.0,1.0
20.96412,105.82617,53.0,1146.0,53.0,111918.0,1.0
20.96412,105.82617,51.0,1146.0,51.0,111918.0,1.0
20.96412,105.82617,52.0,1146.0,52.0,111918.0,1.0
20.963362,105.826802,12.0,1146.0,12.0,111557.0,1.0
20.963362,105.826802,11.0,1146.0,11.0,111557.0,1.0
20.963362,105.826802,13.0,1146.0,13.0,111557.0,1.0
20.963362,105.826802,51.0,1146.0,51.0,111557.0,1.0
20.963362,105.826802,52.0,1146.0,52.0,111557.0,1.0
20.963362,105.826802,53.0,1146.0,53.0,111557.0,1.0
21.015147,105.793256,11.0,1150.0,11.0,111378.0,1.0
21.015147,105.793256,12.0,1150.0,12.0,111378.0,1.0
21.013891,105.801573,12.0,1133.0,12.0,111375.0,1.0
21.013891,105.801573,11.0,1133.0,11.0,111375.0,1.0
21.027244,105.783092,11.0,1136.0,11.0,111340.0,1.0
21.01897,105.79903,11.0,1164.0,11.0,111388.0,1.0
20.964449,105.83078,11.0,1146.0,11.0,111558.0,1.0
20.964449,105.83078,12.0,1146.0,12.0,111558.0,1.0
20.964557,105.832419,12.0,1146.0,12.0,111915.0,1.0
20.964557,105.832419,11.0,1146.0,11.0,111915.0,1.0
20.973131,105.819384,12.0,1146.0,12.0,111554.0,1.0
20.973131,105.819384,11.0,1146.0,11.0,111554.0,1.0
10.764856,106.702508,11.0,6132.0,11.0,611394.0,1.0
10.764856,106.702508,12.0,6132.0,12.0,611394.0,1.0
10.775516,106.656217,11.0,6113.0,11.0,611352.0,1.0
10.80884,106.60608,11.0,6121.0,11.0,611274.0,1.0
10.80884,106.60608,12.0,6121.0,12.0,611274.0,1.0
10.78094,106.70758,12.0,6148.0,12.0,611309.0,1.0
10.78094,106.70758,11.0,6148.0,11.0,611309.0,1.0
10.764035,106.65639,12.0,6153.0,12.0,611397.0,1.0
10.764035,106.65639,11.0,6153.0,11.0,611397.0,1.0
10.77458,106.68791,11.0,6148.0,11.0,612853.0,1.0
10.79002,106.70237,11.0,6148.0,11.0,612848.0,1.0
10.79002,106.70237,51.0,6148.0,51.0,612848.0,1.0
10.84503,106.77859,12.0,6115.0,12.0,614909.0,1.0
10.84503,106.77859,11.0,6115.0,11.0,614909.0,1.0
10.76271,106.59101,12.0,6137.0,12.0,611275.0,1.0
10.76271,106.59101,11.0,6137.0,11.0,611275.0,1.0
10.799867,106.678522,11.0,6118.0,11.0,611302.0,1.0
10.770731,106.653156,11.0,6153.0,11.0,611351.0,1.0
10.770731,106.653156,12.0,6153.0,12.0,611351.0,1.0
10.763801,106.634135,11.0,6137.0,11.0,611433.0,1.0
10.763801,106.634135,12.0,6137.0,12.0,611433.0,1.0
10.78409,106.68416,12.0,6148.0,12.0,611401.0,1.0
10.78409,106.68416,11.0,6148.0,11.0,611401.0,1.0
10.73097,106.61342,12.0,6137.0,12.0,611271.0,1.0
10.73097,106.61342,11.0,6137.0,11.0,611271.0,1.0
10.780855,106.704639,11.0,6148.0,11.0,611362.0,1.0
10.784166,106.703799,12.0,6148.0,12.0,611317.0,1.0
10.784166,106.703799,11.0,6148.0,11.0,611317.0,1.0
10.785985,106.64485,12.0,6112.0,12.0,611426.0,1.0
10.785985,106.64485,11.0,6112.0,11.0,611426.0,1.0
10.86565,106.72741,12.0,6133.0,12.0,611439.0,1.0
10.86565,106.72741,11.0,6133.0,11.0,611439.0,1.0
21.00694,105.80417,11.0,1138.0,11.0,111370.0,1.0
21.00694,105.80417,12.0,1138.0,12.0,111370.0,1.0
21.05104,105.91605,11.0,1152.0,11.0,111657.0,1.0
21.05104,105.91605,12.0,1152.0,12.0,111657.0,1.0
21.04378,105.81845,11.0,1139.0,11.0,111677.0,1.0
10.722965,106.710432,12.0,6150.0,12.0,611421.0,1.0
10.722965,106.710432,11.0,6150.0,11.0,611421.0,1.0
10.723287,106.714446,11.0,6150.0,11.0,611411.0,1.0
10.730505,106.722905,11.0,6150.0,11.0,611373.0,1.0
10.79004,106.77653,11.0,6152.0,11.0,612838.0,1.0
21.011443,105.774962,11.0,1150.0,11.0,111701.0,1.0
21.011443,105.774962,12.0,1150.0,12.0,111701.0,1.0
21.011443,105.774962,13.0,1150.0,13.0,111701.0,1.0
21.01708,105.81478,12.0,1133.0,12.0,111322.0,1.0
21.01708,105.81478,11.0,1133.0,11.0,111322.0,1.0
21.00931,105.82364,12.0,1134.0,12.0,111418.0,1.0
21.00931,105.82364,11.0,1134.0,11.0,111418.0,1.0
21.006947,105.847162,12.0,1142.0,12.0,111426.0,1.0
21.006947,105.847162,11.0,1142.0,11.0,111426.0,1.0
21.04019,105.811983,11.0,1137.0,11.0,111807.0,1.0
21.04019,105.811983,12.0,1137.0,12.0,111807.0,1.0
20.98802,105.85168,11.0,1145.0,11.0,111578.0,1.0
21.00194,105.79138,12.0,1138.0,12.0,111754.0,1.0
21.00194,105.79138,11.0,1138.0,11.0,111754.0,1.0
21.00194,105.79138,13.0,1138.0,13.0,111754.0,1.0
21.000079,105.869674,12.0,1143.0,12.0,111892.0,1.0
21.000079,105.869674,11.0,1143.0,11.0,111892.0,1.0
21.029099,105.85559,11.0,1195.0,11.0,111529.0,1.0
21.024733,105.84331,12.0,1151.0,12.0,111528.0,1.0
21.024733,105.84331,11.0,1151.0,11.0,111528.0,1.0
21.024866,105.807668,12.0,1164.0,12.0,111392.0,1.0
21.024866,105.807668,11.0,1164.0,11.0,111392.0,1.0
21.024866,105.807668,51.0,1164.0,51.0,111392.0,1.0
21.024866,105.807668,52.0,1164.0,52.0,111392.0,1.0
10.772949,106.704189,11.0,6148.0,11.0,611320.0,1.0
21.002298,105.801965,11.0,1138.0,11.0,111994.0,1.0
21.002298,105.801965,12.0,1138.0,12.0,111994.0,1.0
21.02136,105.81763,11.0,1140.0,11.0,111308.0,1.0
21.02427,105.81902,11.0,1140.0,11.0,111320.0,1.0
21.02788,105.80438,12.0,1137.0,12.0,111397.0,1.0
21.02788,105.80438,11.0,1137.0,11.0,111397.0,1.0
21.003501,105.858995,11.0,1143.0,11.0,111424.0,1.0
21.02471,105.84451,11.0,1151.0,11.0,111523.0,1.0
21.02083,105.80938,12.0,1164.0,12.0,111413.0,1.0
21.02083,105.80938,11.0,1164.0,11.0,111413.0,1.0
21.00917,105.80111,11.0,1138.0,11.0,111369.0,1.0
21.00917,105.80111,12.0,1138.0,12.0,111369.0,1.0
21.032523,105.788263,11.0,1136.0,11.0,111357.0,1.0
20.996783,105.850583,12.0,1143.0,12.0,111450.0,1.0
20.996783,105.850583,11.0,1143.0,11.0,111450.0,1.0
21.053582,105.870118,11.0,1149.0,11.0,111945.0,1.0
21.053582,105.870118,12.0,1149.0,12.0,111945.0,1.0
21.033007,105.761652,11.0,1136.0,11.0,111682.0,1.0
21.016141,105.815092,11.0,1133.0,11.0,111854.0,1.0
21.016141,105.815092,12.0,1133.0,12.0,111854.0,1.0
21.016141,105.815092,13.0,1133.0,13.0,111854.0,1.0
21.016141,105.815092,53.0,1133.0,53.0,111854.0,1.0
21.016141,105.815092,51.0,1133.0,51.0,111854.0,1.0
21.016141,105.815092,52.0,1133.0,52.0,111854.0,1.0
10.724897,106.709052,11.0,6150.0,11.0,611420.0,1.0
10.758037,106.673433,12.0,6154.0,12.0,611402.0,1.0
10.758037,106.673433,11.0,6154.0,11.0,611402.0,1.0
10.758037,106.673433,13.0,6154.0,13.0,611402.0,1.0
10.722825,106.728248,12.0,6149.0,12.0,611417.0,1.0
10.722825,106.728248,11.0,6149.0,11.0,611417.0,1.0
10.82943,106.67171,11.0,6133.0,11.0,612883.0,1.0
21.031548,105.846569,11.0,1151.0,11.0,111536.0,1.0
21.016614,105.792589,11.0,1150.0,11.0,111847.0,1.0
21.016614,105.792589,12.0,1150.0,12.0,111847.0,1.0
21.016614,105.792589,13.0,1150.0,13.0,111847.0,1.0
21.03765,105.79248,12.0,1137.0,12.0,111347.0,1.0
21.03765,105.79248,11.0,1137.0,11.0,111347.0,1.0
21.02942,105.85697,12.0,1195.0,12.0,111510.0,1.0
21.02942,105.85697,11.0,1195.0,11.0,111510.0,1.0
21.0264,105.848,11.0,1195.0,11.0,111511.0,1.0
20.961246,105.795561,11.0,1144.0,11.0,111876.0,1.0
10.80311,106.74331,12.0,6157.0,12.0,611360.0,1.0
10.80311,106.74331,11.0,6157.0,11.0,611360.0,1.0
10.80311,106.74331,13.0,6157.0,13.0,611360.0,1.0
10.721965,106.711815,12.0,6150.0,12.0,611418.0,1.0
10.721965,106.711815,11.0,6150.0,11.0,611418.0,1.0
10.779827,106.631379,11.0,6137.0,11.0,611432.0,1.0
10.78162,106.68548,11.0,6148.0,11.0,612850.0,1.0
21.0162,105.8572,11.0,1141.0,11.0,111449.0,1.0
21.03052,105.81197,12.0,1140.0,12.0,111303.0,1.0
21.03052,105.81197,11.0,1140.0,11.0,111303.0,1.0
10.727936,106.719173,12.0,6150.0,12.0,611370.0,1.0
10.727936,106.719173,11.0,6150.0,11.0,611370.0,1.0
10.72674,106.708983,11.0,6150.0,11.0,611376.0,1.0
10.772583,106.690347,11.0,6132.0,11.0,611410.0,1.0
21.036061,105.815839,11.0,1139.0,11.0,111315.0,1.0
21.023978,105.854602,11.0,1195.0,11.0,111532.0,1.0
21.0209,105.84982,11.0,1195.0,11.0,111534.0,1.0
21.029933,105.776373,11.0,1136.0,11.0,111757.0,1.0
21.029933,105.776373,12.0,1136.0,12.0,111757.0,1.0
20.9999,105.83635,11.0,1142.0,11.0,111421.0,1.0
20.9999,105.83635,12.0,1142.0,12.0,111421.0,1.0
20.98583,105.86583,11.0,1145.0,11.0,111604.0,1.0
10.74401,106.73668,11.0,6151.0,11.0,612839.0,1.0
21.025974,105.822089,12.0,1140.0,12.0,111309.0,1.0
21.025974,105.822089,11.0,1140.0,11.0,111309.0,1.0
21.029556,105.811512,12.0,1140.0,12.0,111323.0,1.0
21.029556,105.811512,11.0,1140.0,11.0,111323.0,1.0
21.08032,105.79159,11.0,1131.0,11.0,111684.0,1.0
20.9562,105.8084,11.0,1108.0,11.0,113494.0,1.0
20.9562,105.8084,12.0,1108.0,12.0,113494.0,1.0
20.9562,105.8084,51.0,1108.0,51.0,113494.0,1.0
20.9562,105.8084,52.0,1108.0,52.0,113494.0,1.0
21.01864,105.79329,11.0,1150.0,11.0,111344.0,1.0
21.01864,105.79329,12.0,1150.0,12.0,111344.0,1.0
21.00639,105.80389,11.0,1138.0,11.0,111792.0,1.0
21.00639,105.80389,12.0,1138.0,12.0,111792.0,1.0
21.01209,105.84793,11.0,1141.0,11.0,111434.0,1.0
21.035281,105.791813,11.0,1137.0,11.0,111377.0,1.0
21.020425,105.824778,11.0,1140.0,11.0,111399.0,1.0
21.02073,105.85652,11.0,1195.0,11.0,111530.0,1.0
21.01171,105.85088,11.0,1141.0,11.0,111438.0,1.0
21.01171,105.85088,12.0,1141.0,12.0,111438.0,1.0
21.008523,105.79033,12.0,1150.0,12.0,111383.0,1.0
21.008523,105.79033,11.0,1150.0,11.0,111383.0,1.0
21.0239,105.81116,12.0,1140.0,12.0,111318.0,1.0
21.0239,105.81116,11.0,1140.0,11.0,111318.0,1.0
21.02141,105.8543,11.0,1195.0,11.0,111527.0,1.0
21.0415,105.82822,11.0,1139.0,11.0,111679.0,1.0
10.758137,106.686043,12.0,6113.0,12.0,612881.0,1.0
10.758137,106.686043,11.0,6113.0,11.0,612881.0,1.0
10.758137,106.686043,13.0,6113.0,13.0,612881.0,1.0
10.794092,106.736187,11.0,6114.0,11.0,614906.0,1.0
10.794092,106.736187,12.0,6114.0,12.0,614906.0,1.0
10.72932,106.70246,13.0,6111.0,13.0,611409.0,1.0
10.72932,106.70246,11.0,6111.0,11.0,611409.0,1.0
10.72932,106.70246,12.0,6111.0,12.0,611409.0,1.0
10.770598,106.703028,12.0,6148.0,12.0,611310.0,1.0
10.770598,106.703028,11.0,6148.0,11.0,611310.0,1.0
20.95382,105.73079,52.0,1138.0,52.0,111492.0,1.0
20.9963,105.79338,11.0,1138.0,11.0,111990.0,1.0
20.9963,105.79338,12.0,1138.0,12.0,111990.0,1.0
21.01913,105.82423,12.0,1140.0,12.0,111402.0,1.0
21.01913,105.82423,11.0,1140.0,11.0,111402.0,1.0
21.02979,105.811821,11.0,1140.0,11.0,111326.0,1.0
21.02979,105.811821,51.0,1140.0,51.0,111326.0,1.0
21.024894,105.844105,11.0,1151.0,11.0,111525.0,1.0
20.996818,105.854498,11.0,1143.0,11.0,111448.0,1.0
20.996818,105.854498,12.0,1143.0,12.0,111448.0,1.0
21.01605,105.86175,11.0,1141.0,11.0,111513.0,1.0
21.01605,105.86175,13.0,1141.0,13.0,111513.0,1.0
21.01605,105.86175,53.0,1141.0,53.0,111513.0,1.0
21.01605,105.86175,51.0,1141.0,51.0,111513.0,1.0
20.998525,105.841706,11.0,1142.0,11.0,111400.0,1.0
20.993047,105.7883,13.0,1138.0,13.0,111758.0,1.0
20.993047,105.7883,11.0,1138.0,11.0,111758.0,1.0
20.993047,105.7883,12.0,1138.0,12.0,111758.0,1.0
21.008333,105.8375,12.0,1142.0,12.0,111423.0,1.0
21.008333,105.8375,11.0,1142.0,11.0,111423.0,1.0
10.80482,106.59351,11.0,6112.0,11.0,612864.0,1.0
10.80482,106.59351,12.0,6112.0,12.0,612864.0,1.0
10.75712,106.66063,11.0,6154.0,11.0,612852.0,1.0
10.75712,106.66063,12.0,6154.0,12.0,612852.0,1.0
21.00218,105.80561,11.0,1138.0,11.0,111774.0,1.0
21.00218,105.80561,12.0,1138.0,12.0,111774.0,1.0
21.03042,105.78498,11.0,1136.0,11.0,111385.0,1.0
21.03042,105.78498,51.0,1136.0,51.0,111385.0,1.0
21.01793,105.81151,11.0,1164.0,11.0,111404.0,1.0
20.99548,105.86121,12.0,1143.0,12.0,111441.0,1.0
20.99548,105.86121,11.0,1143.0,11.0,111441.0,1.0
21.028309,105.847374,11.0,1151.0,11.0,111514.0,1.0
21.028309,105.847374,12.0,1151.0,12.0,111514.0,1.0
21.028309,105.847374,51.0,1151.0,51.0,111514.0,1.0
21.028309,105.847374,52.0,1151.0,52.0,111514.0,1.0
21.02277,105.84722,11.0,1195.0,11.0,111535.0,1.0
21.01663,105.78193,12.0,1150.0,12.0,111662.0,1.0
21.01663,105.78193,11.0,1150.0,11.0,111662.0,1.0
21.01663,105.78193,51.0,1150.0,51.0,111662.0,1.0
21.01663,105.78193,52.0,1150.0,52.0,111662.0,1.0
20.957,105.807,12.0,1108.0,12.0,113495.0,1.0
20.957,105.807,11.0,1108.0,11.0,113495.0,1.0
10.86237,106.758993,11.0,6115.0,11.0,619008.0,1.0
10.79351,106.71801,13.0,6114.0,13.0,611279.0,1.0
10.79351,106.71801,12.0,6114.0,12.0,611279.0,1.0
10.79351,106.71801,11.0,6114.0,11.0,611279.0,1.0
10.748118,106.713478,12.0,6150.0,12.0,611249.0,1.0
10.748118,106.713478,11.0,6150.0,11.0,611249.0,1.0
21.01062,105.80944,12.0,1133.0,12.0,110145.0,1.0
21.01062,105.80944,13.0,1133.0,13.0,110145.0,1.0
10.80098,106.650538,51.0,6112.0,51.0,611427.0,1.0
10.80098,106.650538,11.0,6112.0,11.0,611427.0,1.0
10.78285,106.697595,11.0,6148.0,11.0,611307.0,1.0
10.78285,106.697595,12.0,6148.0,12.0,611307.0,1.0
21.005925,105.804947,11.0,1138.0,11.0,111793.0,1.0
21.005925,105.804947,12.0,1138.0,12.0,111793.0,1.0
10.78061,106.70438,11.0,6148.0,11.0,614904.0,1.0
10.82674,106.79791,12.0,6115.0,12.0,612872.0,1.0
10.82674,106.79791,11.0,6115.0,11.0,612872.0,1.0
10.78924,106.70851,11.0,6148.0,11.0,611284.0,1.0
10.78924,106.70851,12.0,6148.0,12.0,611284.0,1.0
10.792116,106.680545,12.0,6118.0,12.0,611222.0,1.0
10.792116,106.680545,11.0,6118.0,11.0,611222.0,1.0
21.04404,105.81392,11.0,1137.0,11.0,111314.0,1.0
21.057325,105.911839,11.0,1178.0,11.0,111652.0,1.0
21.01455,105.81723,12.0,1133.0,12.0,111420.0,1.0
21.01455,105.81723,11.0,1133.0,11.0,111420.0,1.0
21.04076,105.807765,11.0,1137.0,11.0,111313.0,1.0
21.023234,105.855204,11.0,1195.0,11.0,111531.0,1.0
10.76083,106.67503,12.0,6154.0,12.0,611405.0,1.0
10.76083,106.67503,11.0,6154.0,11.0,611405.0,1.0
20.99905,105.7985,12.0,1138.0,12.0,111780.0,1.0
20.99905,105.7985,11.0,1138.0,11.0,111780.0,1.0
20.9947,105.8525,11.0,1143.0,11.0,111435.0,1.0
21.011416,105.789727,12.0,1150.0,12.0,111381.0,1.0
21.011416,105.789727,11.0,1150.0,11.0,111381.0,1.0
21.00839,105.83444,11.0,1134.0,11.0,111406.0,1.0
20.977466,105.835646,11.0,1146.0,11.0,111542.0,1.0
21.04675,105.8078,11.0,1132.0,11.0,111312.0,1.0
21.01024,105.84926,11.0,1142.0,11.0,111433.0,1.0
21.021,105.856,11.0,1195.0,11.0,111519.0,1.0
21.021,105.856,12.0,1195.0,12.0,111519.0,1.0
21.04248,105.84425,11.0,1147.0,11.0,111300.0,1.0
21.01904,105.8173,12.0,1133.0,12.0,111316.0,1.0
21.01904,105.8173,11.0,1133.0,11.0,111316.0,1.0
20.999758,105.840315,11.0,1142.0,11.0,111855.0,1.0
21.0279,105.857696,11.0,1148.0,11.0,111537.0,1.0
21.0279,105.857696,12.0,1148.0,12.0,111537.0,1.0
21.022811,105.788839,11.0,1150.0,11.0,111387.0,1.0
21.010114,105.836322,12.0,1142.0,12.0,111407.0,1.0
21.010114,105.836322,11.0,1142.0,11.0,111407.0,1.0
21.023371,105.84194,12.0,1151.0,12.0,111515.0,1.0
21.023371,105.84194,11.0,1151.0,11.0,111515.0,1.0
21.009361,105.793605,11.0,1150.0,11.0,111382.0,1.0
21.02555,105.85569,11.0,1195.0,11.0,111524.0,1.0
21.013533,105.77567,11.0,1150.0,11.0,111743.0,1.0
21.015759,105.855042,11.0,1141.0,11.0,111447.0,1.0
21.015759,105.855042,51.0,1141.0,51.0,111447.0,1.0
21.01348,105.8275,12.0,1134.0,12.0,111417.0,1.0
21.01348,105.8275,11.0,1134.0,11.0,111417.0,1.0
